O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.952381,0.047619,0,0,0,0.35104
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.833333,0.166667,0,0,0,0.67449
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.75,0.25,0,0,0,0.787013
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.5,0.5,0,0,0,0.953483
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0.333333,0.666667,0,0,0,0.99537
O=C(OC(C)(C)C)NC1=CC=C(Br)C=C1,0,1,0,0,0,1
OC1=CC=C(C(F)(F)F)C=C1,1,0,0,0,0,0.004414
OC1=CC=C(C(F)(F)F)C=C1,0.980392,0.019608,0,0,0,0.10034
OC1=CC=C(C(F)(F)F)C=C1,0.952381,0.047619,0,0,0,0.137683
OC1=CC=C(C(F)(F)F)C=C1,0.833333,0.166667,0,0,0,0.415026
OC1=CC=C(C(F)(F)F)C=C1,0.75,0.25,0,0,0,0.550875
OC1=CC=C(C(F)(F)F)C=C1,0.5,0.5,0,0,0,0.855797
OC1=CC=C(C(F)(F)F)C=C1,0.333333,0.666667,0,0,0,0.935178
OC1=CC=C(C(F)(F)F)C=C1,0,1,0,0,0,0.968465
COC1=CC=C(OC)C=C1,1,0,0,0,0,0.054193
COC1=CC=C(OC)C=C1,0.980392,0.019608,0,0,0,0.419151
COC1=CC=C(OC)C=C1,0.952381,0.047619,0,0,0,0.542172
COC1=CC=C(OC)C=C1,0.833333,0.166667,0,0,0,0.735818
COC1=CC=C(OC)C=C1,0.75,0.25,0,0,0,0.828684
COC1=CC=C(OC)C=C1,0.5,0.5,0,0,0,0.96
COC1=CC=C(OC)C=C1,0.333333,0.666667,0,0,0,0.978677
COC1=CC=C(OC)C=C1,0,1,0,0,0,1
O=C(OC)C1=CC=C(I)C=C1,1,0,0,0,0,0.063244
O=C(OC)C1=CC=C(I)C=C1,0.980392,0.019608,0,0,0,0.43662
O=C(OC)C1=CC=C(I)C=C1,0.952381,0.047619,0,0,0,0.559952
O=C(OC)C1=CC=C(I)C=C1,0.833333,0.166667,0,0,0,0.773559
O=C(OC)C1=CC=C(I)C=C1,0.75,0.25,0,0,0,0.874986
O=C(OC)C1=CC=C(I)C=C1,0.5,0.5,0,0,0,0.97209
O=C(OC)C1=CC=C(I)C=C1,0.333333,0.666667,0,0,0,0.98611
O=C(OC)C1=CC=C(I)C=C1,0,1,0,0,0,1
CC(O)C1=CC=CC=C1,1,0,0,0,0,0.026642
CC(O)C1=CC=CC=C1,0.980392,0.019608,0,0,0,0.077722
CC(O)C1=CC=CC=C1,0.952381,0.047619,0,0,0,0.116721
CC(O)C1=CC=CC=C1,0.833333,0.166667,0,0,0,0.404583
CC(O)C1=CC=CC=C1,0.75,0.25,0,0,0,0.545919
CC(O)C1=CC=CC=C1,0.5,0.5,0,0,0,0.786956
CC(O)C1=CC=CC=C1,0.333333,0.666667,0,0,0,0.915854
CC(O)C1=CC=CC=C1,0,1,0,0,0,0.930944
O=C(OCC)C1=CC=C(N)C=C1,1,0,0,0,0,0
O=C(OCC)C1=CC=C(N)C=C1,0.980392,0.019608,0,0,0,0.006778
O=C(OCC)C1=CC=C(N)C=C1,0.952381,0.047619,0,0,0,0.027925
O=C(OCC)C1=CC=C(N)C=C1,0.833333,0.166667,0,0,0,0.218515
O=C(OCC)C1=CC=C(N)C=C1,0.75,0.25,0,0,0,0.356154
O=C(OCC)C1=CC=C(N)C=C1,0.5,0.5,0,0,0,0.711572
O=C(OCC)C1=CC=C(N)C=C1,0.333333,0.666667,0,0,0,0.878829
O=C(OCC)C1=CC=C(N)C=C1,0,1,0,0,0,0.944098
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,1,0,0,0,0,0.003623
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.980392,0.019608,0,0,0,0.193813
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.952381,0.047619,0,0,0,0.298985
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.833333,0.166667,0,0,0,0.613909
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.75,0.25,0,0,0,0.739073
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.5,0.5,0,0,0,0.914783
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0.333333,0.666667,0,0,0,0.966342
O=C1C2=C(OC3=C1C=CC=C3)C=CC=C2,0,1,0,0,0,0.967116
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,1,0,0,0,0,0
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.980392,0.019608,0,0,0,0
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.952381,0.047619,0,0,0,0
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.833333,0.166667,0,0,0,0.074312
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.75,0.25,0,0,0,0.149446
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.5,0.5,0,0,0,0.491973
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0.333333,0.666667,0,0,0,0.724
CC(CC/C=C(C)\C)C(/C=C/C1=CC=CC=C1)C(O)=O,0,1,0,0,0,0.881619
BrCC1=CC=C(Br)C=C1,1,0,0,0,0,0.547161
BrCC1=CC=C(Br)C=C1,0.980392,0.019608,0,0,0,0.680283
BrCC1=CC=C(Br)C=C1,0.952381,0.047619,0,0,0,0.685313
BrCC1=CC=C(Br)C=C1,0.833333,0.166667,0,0,0,0.896703
BrCC1=CC=C(Br)C=C1,0.75,0.25,0,0,0,0.916315
BrCC1=CC=C(Br)C=C1,0.5,0.5,0,0,0,0.994778
BrCC1=CC=C(Br)C=C1,0.333333,0.666667,0,0,0,0.989925
BrCC1=CC=C(Br)C=C1,0,1,0,0,0,0.987066
O=CC1=CC=C([N+]([O-])=O)C=C1,1,0,0,0,0,0.007983
O=CC1=CC=C([N+]([O-])=O)C=C1,0.980392,0.019608,0,0,0,0.09247
O=CC1=CC=C([N+]([O-])=O)C=C1,0.952381,0.047619,0,0,0,0.119565
O=CC1=CC=C([N+]([O-])=O)C=C1,0.833333,0.166667,0,0,0,0.432714
O=CC1=CC=C([N+]([O-])=O)C=C1,0.75,0.25,0,0,0,0.579868
O=CC1=CC=C([N+]([O-])=O)C=C1,0.5,0.5,0,0,0,0.869459
O=CC1=CC=C([N+]([O-])=O)C=C1,0.333333,0.666667,0,0,0,0.937871
O=CC1=CC=C([N+]([O-])=O)C=C1,0,1,0,0,0,0.974132
BrCC1=CC=CC=C1Br,1,0,0,0,0,0.555971
BrCC1=CC=CC=C1Br,0.980392,0.019608,0,0,0,0.633657
BrCC1=CC=CC=C1Br,0.952381,0.047619,0,0,0,0.668117
BrCC1=CC=CC=C1Br,0.833333,0.166667,0,0,0,0.849288
BrCC1=CC=CC=C1Br,0.75,0.25,0,0,0,0.906068
BrCC1=CC=CC=C1Br,0.5,0.5,0,0,0,0.987816
